somministrazioni,regione,siglaCategoria,identificativo,categoria,codice_regione,data,vaccino,punto,classeEta,siglaRegione,NUTS2
22,Lombardia,TML_CAT_OSS,27/12/2020_PF/BT_LOM_32271022_ambulatorio covid Varese_60-69,1 - Operatori Sanitari e Sociosanitari,03,2020-12-27,PF/BT,32271022_ambulatorio covid Varese,60-69,LOM,ITC4
8,Lombardia,TML_CAT_OSS,27/12/2020_PF/BT_LOM_32572021_Ambulatorio COVID PO Alzano Lombardo_60-69,1 - Operatori Sanitari e Sociosanitari,03,2020-12-27,PF/BT,32572021_Ambulatorio COVID PO Alzano Lombardo,60-69,LOM,ITC4
28,Lombardia,TML_CAT_OSS,27/12/2020_PF/BT_LOM_32672126_AMBULATORIO COVID BRESCIA_60-69,1 - Operatori Sanitari e Sociosanitari,03,2020-12-27,PF/BT,32672126_AMBULATORIO COVID BRESCIA,60-69,LOM,ITC4
17,Lombardia,TML_CAT_OSS,27/12/2020_PF/BT_LOM_32772513_ASST DI MANTOVA - POMA_60-69,1 - Operatori Sanitari e Sociosanitari,03,2020-12-27,PF/BT,32772513_ASST DI MANTOVA - POMA,60-69,LOM,ITC4
14,Lombardia,TML_CAT_OSS,27/12/2020_PF/BT_LOM_STS11_Ambulatorio COVID PO Codogno_60-69,1 - Operatori Sanitari e Sociosanitari,03,2020-12-27,PF/BT,STS11_Ambulatorio COVID PO Codogno,60-69,LOM,ITC4
1,Lombardia,TML_CAT_OSS,27/12/2020_PF/BT_LOM_030924_IRCCS POLICLINICO S. MATTEO - PAVIA_70-79,1 - Operatori Sanitari e Sociosanitari,03,2020-12-27,PF/BT,030924_IRCCS POLICLINICO S. MATTEO - PAVIA,70-79,LOM,ITC4
1,Lombardia,TML_CAT_OSS,27/12/2020_PF/BT_LOM_30701_ASST GRANDE OSPEDALE METROPOLITANO NIGUARDA_70-79,1 - Operatori Sanitari e Sociosanitari,03,2020-12-27,PF/BT,30701_ASST GRANDE OSPEDALE METROPOLITANO NIGUARDA,70-79,LOM,ITC4
2,Lombardia,TML_CAT_OSS,27/12/2020_PF/BT_LOM_30909_ASST - MONZA_70-79,1 - Operatori Sanitari e Sociosanitari,03,2020-12-27,PF/BT,30909_ASST - MONZA,70-79,LOM,ITC4
1,Lombardia,TML_CAT_OSS,27/12/2020_PF/BT_LOM_32271022_ambulatorio covid Varese_70-79,1 - Operatori Sanitari e Sociosanitari,03,2020-12-27,PF/BT,32271022_ambulatorio covid Varese,70-79,LOM,ITC4
1,Lombardia,TML_CAT_OSS,27/12/2020_PF/BT_LOM_32572021_Ambulatorio COVID PO Alzano Lombardo_70-79,1 - Operatori Sanitari e Sociosanitari,03,2020-12-27,PF/BT,32572021_Ambulatorio COVID PO Alzano Lombardo,70-79,LOM,ITC4
4,Lombardia,TML_CAT_OSS,27/12/2020_PF/BT_LOM_32772513_ASST DI MANTOVA - POMA_70-79,1 - Operatori Sanitari e Sociosanitari,03,2020-12-27,PF/BT,32772513_ASST DI MANTOVA - POMA,70-79,LOM,ITC4
1,Lombardia,TML_CAT_OSS,27/12/2020_PF/BT_LOM_32271022_ambulatorio covid Varese_80-89,1 - Operatori Sanitari e Sociosanitari,03,2020-12-27,PF/BT,32271022_ambulatorio covid Varese,80-89,LOM,ITC4
1,Lombardia,TML_CAT_OSS,27/12/2020_PF/BT_LOM_30701_ASST GRANDE OSPEDALE METROPOLITANO NIGUARDA_90+,1 - Operatori Sanitari e Sociosanitari,03,2020-12-27,PF/BT,30701_ASST GRANDE OSPEDALE METROPOLITANO NIGUARDA,90+,LOM,ITC4
3,Lombardia,TML_CAT_PERSONALE,27/12/2020_PF/BT_LOM_.030042_ASST VAL - PRESIDIO OSPEDALIERO DI SONDRIO_30-39,2 - Personale non Sanitario,03,2020-12-27,PF/BT,.030042_ASST VAL - PRESIDIO OSPEDALIERO DI SONDRIO,30-39,LOM,ITC4
1,Lombardia,TML_CAT_ALTRO,27/12/2020_PF/BT_LOM_30718_ASST PAPA GIOVANNI XXIII_30-39,2 - Personale non Sanitario,03,2020-12-27,PF/BT,30718_ASST PAPA GIOVANNI XXIII,30-39,LOM,ITC4
1,Lombardia,TML_CAT_PERSONALE,27/12/2020_PF/BT_LOM_.030042_ASST VAL - PRESIDIO OSPEDALIERO DI SONDRIO_40-49,2 - Personale non Sanitario,03,2020-12-27,PF/BT,.030042_ASST VAL - PRESIDIO OSPEDALIERO DI SONDRIO,40-49,LOM,ITC4
1,Lombardia,TML_CAT_PERSONALE,27/12/2020_PF/BT_LOM_000558_RSA PIO ALBERGO TRIVULZIO_40-49,2 - Personale non Sanitario,03,2020-12-27,PF/BT,000558_RSA PIO ALBERGO TRIVULZIO,40-49,LOM,ITC4
5,Lombardia,TML_CAT_PERSONALE,27/12/2020_PF/BT_LOM_32271022_ambulatorio covid Varese_40-49,2 - Personale non Sanitario,03,2020-12-27,PF/BT,32271022_ambulatorio covid Varese,40-49,LOM,ITC4
1,Lombardia,TML_CAT_PERSONALE,27/12/2020_PF/BT_LOM_32572021_Ambulatorio COVID PO Alzano Lombardo_40-49,2 - Personale non Sanitario,03,2020-12-27,PF/BT,32572021_Ambulatorio COVID PO Alzano Lombardo,40-49,LOM,ITC4
1,Lombardia,TML_CAT_ALTRO,27/12/2020_PF/BT_LOM_.030042_ASST VAL - PRESIDIO OSPEDALIERO DI SONDRIO_50-59,2 - Personale non Sanitario,03,2020-12-27,PF/BT,.030042_ASST VAL - PRESIDIO OSPEDALIERO DI SONDRIO,50-59,LOM,ITC4
1,Lombardia,TML_CAT_PERSONALE,27/12/2020_PF/BT_LOM_.030042_ASST VAL - PRESIDIO OSPEDALIERO DI SONDRIO_50-59,2 - Personale non Sanitario,03,2020-12-27,PF/BT,.030042_ASST VAL - PRESIDIO OSPEDALIERO DI SONDRIO,50-59,LOM,ITC4
2,Lombardia,TML_CAT_PERSONALE,27/12/2020_PF/BT_LOM_030903_AMB COVID LECCO_50-59,2 - Personale non Sanitario,03,2020-12-27,PF/BT,030903_AMB COVID LECCO,50-59,LOM,ITC4
1,Lombardia,TML_CAT_PERSONALE,27/12/2020_PF/BT_LOM_32271022_ambulatorio covid Varese_50-59,2 - Personale non Sanitario,03,2020-12-27,PF/BT,32271022_ambulatorio covid Varese,50-59,LOM,ITC4
1,Lombardia,TML_CAT_PERSONALE,27/12/2020_PF/BT_LOM_.030042_ASST VAL - PRESIDIO OSPEDALIERO DI SONDRIO_60-69,2 - Personale non Sanitario,03,2020-12-27,PF/BT,.030042_ASST VAL - PRESIDIO OSPEDALIERO DI SONDRIO,60-69,LOM,ITC4
1,Lombardia,TML_CAT_PERSONALE,27/12/2020_PF/BT_LOM_030903_AMB COVID LECCO_60-69,2 - Personale non Sanitario,03,2020-12-27,PF/BT,030903_AMB COVID LECCO,60-69,LOM,ITC4
2,Lombardia,TML_CAT_PERSONALE,27/12/2020_PF/BT_LOM_32271022_ambulatorio covid Varese_60-69,2 - Personale non Sanitario,03,2020-12-27,PF/BT,32271022_ambulatorio covid Varese,60-69,LOM,ITC4
1,Lombardia,TML_CAT_PERSONALE,27/12/2020_PF/BT_LOM_.030042_ASST VAL - PRESIDIO OSPEDALIERO DI SONDRIO_70-79,2 - Personale non Sanitario,03,2020-12-27,PF/BT,.030042_ASST VAL - PRESIDIO OSPEDALIERO DI SONDRIO,70-79,LOM,ITC4
1,Lombardia,TML_CAT_ALTRO,27/12/2020_PF/BT_LOM_.030042_ASST VAL - PRESIDIO OSPEDALIERO DI SONDRIO_80-89,2 - Personale non Sanitario,03,2020-12-27,PF/BT,.030042_ASST VAL - PRESIDIO OSPEDALIERO DI SONDRIO,80-89,LOM,ITC4
2,Lombardia,TML_CAT_RSA_OSPITI,27/12/2020_PF/BT_LOM_000558_RSA PIO ALBERGO TRIVULZIO_70-79,3 - Ospiti Strutture Residenziali,03,2020-12-27,PF/BT,000558_RSA PIO ALBERGO TRIVULZIO,70-79,LOM,ITC4
8,Lombardia,TML_CAT_RSA_OSPITI,27/12/2020_PF/BT_LOM_000558_RSA PIO ALBERGO TRIVULZIO_80-89,3 - Ospiti Strutture Residenziali,03,2020-12-27,PF/BT,000558_RSA PIO ALBERGO TRIVULZIO,80-89,LOM,ITC4
2,Lombardia,TML_CAT_RSA_OSPITI,27/12/2020_PF/BT_LOM_000558_RSA PIO ALBERGO TRIVULZIO_90+,3 - Ospiti Strutture Residenziali,03,2020-12-27,PF/BT,000558_RSA PIO ALBERGO TRIVULZIO,90+,LOM,ITC4
28,Lombardia,TML_CAT_OSS,28/12/2020_PF/BT_LOM_30701_ASST GRANDE OSPEDALE METROPOLITANO NIGUARDA_20-29,1 - Operatori Sanitari e Sociosanitari,03,2020-12-28,PF/BT,30701_ASST GRANDE OSPEDALE METROPOLITANO NIGUARDA,20-29,LOM,ITC4
6,Lombardia,TML_CAT_OSS,28/12/2020_PF/BT_LOM_HSP11-11bis - 703_AMBULATORIO OSPEDALE SACCO_20-29,1 - Operatori Sanitari e Sociosanitari,03,2020-12-28,PF/BT,HSP11-11bis - 703_AMBULATORIO OSPEDALE SACCO,20-29,LOM,ITC4
67,Lombardia,TML_CAT_OSS,28/12/2020_PF/BT_LOM_30701_ASST GRANDE OSPEDALE METROPOLITANO NIGUARDA_30-39,1 - Operatori Sanitari e Sociosanitari,03,2020-12-28,PF/BT,30701_ASST GRANDE OSPEDALE METROPOLITANO NIGUARDA,30-39,LOM,ITC4
19,Lombardia,TML_CAT_OSS,28/12/2020_PF/BT_LOM_HSP11-11bis - 703_AMBULATORIO OSPEDALE SACCO_30-39,1 - Operatori Sanitari e Sociosanitari,03,2020-12-28,PF/BT,HSP11-11bis - 703_AMBULATORIO OSPEDALE SACCO,30-39,LOM,ITC4
65,Lombardia,TML_CAT_OSS,28/12/2020_PF/BT_LOM_30701_ASST GRANDE OSPEDALE METROPOLITANO NIGUARDA_40-49,1 - Operatori Sanitari e Sociosanitari,03,2020-12-28,PF/BT,30701_ASST GRANDE OSPEDALE METROPOLITANO NIGUARDA,40-49,LOM,ITC4
26,Lombardia,TML_CAT_OSS,28/12/2020_PF/BT_LOM_HSP11-11bis - 703_AMBULATORIO OSPEDALE SACCO_40-49,1 - Operatori Sanitari e Sociosanitari,03,2020-12-28,PF/BT,HSP11-11bis - 703_AMBULATORIO OSPEDALE SACCO,40-49,LOM,ITC4
58,Lombardia,TML_CAT_OSS,28/12/2020_PF/BT_LOM_30701_ASST GRANDE OSPEDALE METROPOLITANO NIGUARDA_50-59,1 - Operatori Sanitari e Sociosanitari,03,2020-12-28,PF/BT,30701_ASST GRANDE OSPEDALE METROPOLITANO NIGUARDA,50-59,LOM,ITC4
34,Lombardia,TML_CAT_OSS,28/12/2020_PF/BT_LOM_HSP11-11bis - 703_AMBULATORIO OSPEDALE SACCO_50-59,1 - Operatori Sanitari e Sociosanitari,03,2020-12-28,PF/BT,HSP11-11bis - 703_AMBULATORIO OSPEDALE SACCO,50-59,LOM,ITC4
21,Lombardia,TML_CAT_OSS,28/12/2020_PF/BT_LOM_30701_ASST GRANDE OSPEDALE METROPOLITANO NIGUARDA_60-69,1 - Operatori Sanitari e Sociosanitari,03,2020-12-28,PF/BT,30701_ASST GRANDE OSPEDALE METROPOLITANO NIGUARDA,60-69,LOM,ITC4
13,Lombardia,TML_CAT_OSS,28/12/2020_PF/BT_LOM_HSP11-11bis - 703_AMBULATORIO OSPEDALE SACCO_60-69,1 - Operatori Sanitari e Sociosanitari,03,2020-12-28,PF/BT,HSP11-11bis - 703_AMBULATORIO OSPEDALE SACCO,60-69,LOM,ITC4
1,Lombardia,TML_CAT_PERSONALE,28/12/2020_PF/BT_LOM_30701_ASST GRANDE OSPEDALE METROPOLITANO NIGUARDA_20-29,2 - Personale non Sanitario,03,2020-12-28,PF/BT,30701_ASST GRANDE OSPEDALE METROPOLITANO NIGUARDA,20-29,LOM,ITC4
5,Lombardia,TML_CAT_ALTRO,28/12/2020_PF/BT_LOM_30701_ASST GRANDE OSPEDALE METROPOLITANO NIGUARDA_20-29,2 - Personale non Sanitario,03,2020-12-28,PF/BT,30701_ASST GRANDE OSPEDALE METROPOLITANO NIGUARDA,20-29,LOM,ITC4
2,Lombardia,TML_CAT_ALTRO,28/12/2020_PF/BT_LOM_30701_ASST GRANDE OSPEDALE METROPOLITANO NIGUARDA_30-39,2 - Personale non Sanitario,03,2020-12-28,PF/BT,30701_ASST GRANDE OSPEDALE METROPOLITANO NIGUARDA,30-39,LOM,ITC4
9,Lombardia,TML_CAT_PERSONALE,28/12/2020_PF/BT_LOM_30701_ASST GRANDE OSPEDALE METROPOLITANO NIGUARDA_30-39,2 - Personale non Sanitario,03,2020-12-28,PF/BT,30701_ASST GRANDE OSPEDALE METROPOLITANO NIGUARDA,30-39,LOM,ITC4
3,Lombardia,TML_CAT_ALTRO,28/12/2020_PF/BT_LOM_30701_ASST GRANDE OSPEDALE METROPOLITANO NIGUARDA_40-49,2 - Personale non Sanitario,03,2020-12-28,PF/BT,30701_ASST GRANDE OSPEDALE METROPOLITANO NIGUARDA,40-49,LOM,ITC4
