iss_date,DATA_PRELIEVO_DIAGNOSI,CASI
18/09/2021,21/05/2020,622
18/09/2021,22/05/2020,685
18/09/2021,23/05/2020,356
18/09/2021,24/05/2020,147
18/09/2021,25/05/2020,513
18/09/2021,26/05/2020,540
18/09/2021,27/05/2020,524
18/09/2021,28/05/2020,516
18/09/2021,29/05/2020,388
18/09/2021,30/05/2020,285
18/09/2021,31/05/2020,89
18/09/2021,01/06/2020,375
18/09/2021,02/06/2020,87
18/09/2021,03/06/2020,358
18/09/2021,04/06/2020,361
18/09/2021,05/06/2020,384
18/09/2021,06/06/2020,203
18/09/2021,07/06/2020,84
18/09/2021,08/06/2020,300
18/09/2021,09/06/2020,368
18/09/2021,10/06/2020,394
18/09/2021,11/06/2020,447
18/09/2021,12/06/2020,369
18/09/2021,13/06/2020,214
18/09/2021,14/06/2020,68
18/09/2021,15/06/2020,276
18/09/2021,16/06/2020,280
18/09/2021,17/06/2020,302
18/09/2021,18/06/2020,232
18/09/2021,19/06/2020,290
18/09/2021,20/06/2020,165
18/09/2021,21/06/2020,62
18/09/2021,22/06/2020,333
18/09/2021,23/06/2020,292
18/09/2021,24/06/2020,206
18/09/2021,25/06/2020,201
18/09/2021,26/06/2020,184
18/09/2021,27/06/2020,121
18/09/2021,28/06/2020,62
18/09/2021,29/06/2020,235
18/09/2021,30/06/2020,197
18/09/2021,01/07/2020,235
18/09/2021,02/07/2020,249
18/09/2021,03/07/2020,238
18/09/2021,04/07/2020,224
18/09/2021,05/07/2020,76
18/09/2021,06/07/2020,235
18/09/2021,07/07/2020,224
18/09/2021,08/07/2020,285
18/09/2021,09/07/2020,219
18/09/2021,10/07/2020,250
18/09/2021,11/07/2020,163
18/09/2021,12/07/2020,62
18/09/2021,13/07/2020,187
18/09/2021,14/07/2020,238
18/09/2021,15/07/2020,237
18/09/2021,16/07/2020,256
18/09/2021,17/07/2020,285
18/09/2021,18/07/2020,166
18/09/2021,19/07/2020,110
18/09/2021,20/07/2020,317
18/09/2021,21/07/2020,279
18/09/2021,22/07/2020,275
18/09/2021,23/07/2020,269
18/09/2021,24/07/2020,305
18/09/2021,25/07/2020,193
18/09/2021,26/07/2020,92
18/09/2021,27/07/2020,324
18/09/2021,28/07/2020,317
18/09/2021,29/07/2020,470
18/09/2021,30/07/2020,353
18/09/2021,31/07/2020,320
18/09/2021,01/08/2020,202
18/09/2021,02/08/2020,107
18/09/2021,03/08/2020,420
18/09/2021,04/08/2020,393
18/09/2021,05/08/2020,507
18/09/2021,06/08/2020,398
18/09/2021,07/08/2020,497
18/09/2021,08/08/2020,343
18/09/2021,09/08/2020,193
18/09/2021,10/08/2020,503
18/09/2021,11/08/2020,536
18/09/2021,12/08/2020,625
18/09/2021,13/08/2020,551
18/09/2021,14/08/2020,633
18/09/2021,15/08/2020,323
18/09/2021,16/08/2020,300
18/09/2021,17/08/2020,703
18/09/2021,18/08/2020,926
18/09/2021,19/08/2020,1075
18/09/2021,20/08/2020,1165
18/09/2021,21/08/2020,1421
18/09/2021,22/08/2020,1060
18/09/2021,23/08/2020,718
18/09/2021,24/08/2020,1684
18/09/2021,25/08/2020,1596
18/09/2021,26/08/2020,1547
18/09/2021,27/08/2020,1518
18/09/2021,28/08/2020,1470
18/09/2021,29/08/2020,1068
18/09/2021,30/08/2020,578
18/09/2021,31/08/2020,1433
18/09/2021,01/09/2020,1425
18/09/2021,02/09/2020,1633
18/09/2021,03/09/2020,1599
18/09/2021,04/09/2020,1652
18/09/2021,05/09/2020,1148
18/09/2021,06/09/2020,563
18/09/2021,07/09/2020,1579
18/09/2021,08/09/2020,1621
18/09/2021,09/09/2020,1641
18/09/2021,10/09/2020,1675
18/09/2021,11/09/2020,1621
18/09/2021,12/09/2020,1230
18/09/2021,13/09/2020,600
18/09/2021,14/09/2020,1671
18/09/2021,15/09/2020,1831
18/09/2021,16/09/2020,1618
18/09/2021,17/09/2020,1754
18/09/2021,18/09/2020,1928
18/09/2021,19/09/2020,1329
18/09/2021,20/09/2020,659
18/09/2021,21/09/2020,1984
18/09/2021,22/09/2020,1946
18/09/2021,23/09/2020,2051
18/09/2021,24/09/2020,2013
18/09/2021,25/09/2020,2115
18/09/2021,26/09/2020,1506
18/09/2021,27/09/2020,902
18/09/2021,28/09/2020,2296
18/09/2021,29/09/2020,2336
18/09/2021,30/09/2020,2619
18/09/2021,01/10/2020,3052
18/09/2021,02/10/2020,3335
18/09/2021,03/10/2020,2617
18/09/2021,04/10/2020,1756
18/09/2021,05/10/2020,4730
18/09/2021,06/10/2020,4954
18/09/2021,07/10/2020,5475
18/09/2021,08/10/2020,6179
18/09/2021,09/10/2020,6957
18/09/2021,10/10/2020,6086
18/09/2021,11/10/2020,3420
18/09/2021,12/10/2020,9603
18/09/2021,13/10/2020,10466
18/09/2021,14/10/2020,11486
18/09/2021,15/10/2020,12221
18/09/2021,16/10/2020,13811
18/09/2021,17/10/2020,11917
18/09/2021,18/10/2020,6417
18/09/2021,19/10/2020,17655
18/09/2021,20/10/2020,19745
18/09/2021,21/10/2020,22810
18/09/2021,22/10/2020,24231
18/09/2021,23/10/2020,26163
18/09/2021,24/10/2020,20261
18/09/2021,25/10/2020,11325
18/09/2021,26/10/2020,28774
18/09/2021,27/10/2020,31794
18/09/2021,28/10/2020,34236
18/09/2021,29/10/2020,33351
18/09/2021,30/10/2020,35565
18/09/2021,31/10/2020,25816
18/09/2021,01/11/2020,13857
18/09/2021,02/11/2020,35383
18/09/2021,03/11/2020,38392
18/09/2021,04/11/2020,41654
18/09/2021,05/11/2020,40633
18/09/2021,06/11/2020,42000
18/09/2021,07/11/2020,30396
18/09/2021,08/11/2020,15652
18/09/2021,09/11/2020,39306
18/09/2021,10/11/2020,40832
18/09/2021,11/11/2020,39716
18/09/2021,12/11/2020,39257
18/09/2021,13/11/2020,40045
18/09/2021,14/11/2020,29134
18/09/2021,15/11/2020,14572
18/09/2021,16/11/2020,36670
18/09/2021,17/11/2020,38462
18/09/2021,18/11/2020,37014
18/09/2021,19/11/2020,35465
18/09/2021,20/11/2020,32874
18/09/2021,21/11/2020,22851
18/09/2021,22/11/2020,10846
18/09/2021,23/11/2020,28482
18/09/2021,24/11/2020,28865
18/09/2021,25/11/2020,27474
18/09/2021,26/11/2020,26584
18/09/2021,27/11/2020,24466
18/09/2021,28/11/2020,18236
18/09/2021,29/11/2020,8252
18/09/2021,30/11/2020,22557
18/09/2021,01/12/2020,23232
18/09/2021,02/12/2020,21653
18/09/2021,03/12/2020,20240
18/09/2021,04/12/2020,20499
18/09/2021,05/12/2020,15427
18/09/2021,06/12/2020,6329
18/09/2021,07/12/2020,19526
18/09/2021,08/12/2020,7736
18/09/2021,09/12/2020,20159
18/09/2021,10/12/2020,20698
18/09/2021,11/12/2020,19810
18/09/2021,12/12/2020,14333
18/09/2021,13/12/2020,5759
18/09/2021,14/12/2020,18172
18/09/2021,15/12/2020,18566
18/09/2021,16/12/2020,16994
18/09/2021,17/12/2020,16543
18/09/2021,18/12/2020,16992
18/09/2021,19/12/2020,12954
18/09/2021,20/12/2020,6451
18/09/2021,21/12/2020,17326
18/09/2021,22/12/2020,19644
18/09/2021,23/12/2020,19157
18/09/2021,24/12/2020,15954
18/09/2021,25/12/2020,4585
18/09/2021,26/12/2020,7972
18/09/2021,27/12/2020,7713
18/09/2021,28/12/2020,19198
18/09/2021,29/12/2020,24175
18/09/2021,30/12/2020,23939
18/09/2021,31/12/2020,19215
18/09/2021,01/01/2021,5653
18/09/2021,02/01/2021,15632
18/09/2021,03/01/2021,8364
18/09/2021,04/01/2021,22888
18/09/2021,05/01/2021,24813
18/09/2021,06/01/2021,9120
18/09/2021,07/01/2021,21500
18/09/2021,08/01/2021,21125
18/09/2021,09/01/2021,15578
18/09/2021,10/01/2021,6888
18/09/2021,11/01/2021,17056
18/09/2021,12/01/2021,16473
18/09/2021,13/01/2021,15465
18/09/2021,14/01/2021,14659
18/09/2021,15/01/2021,14344
18/09/2021,16/01/2021,10925
18/09/2021,17/01/2021,4985
18/09/2021,18/01/2021,14553
18/09/2021,19/01/2021,14552
18/09/2021,20/01/2021,13767
18/09/2021,21/01/2021,12892
18/09/2021,22/01/2021,13731
18/09/2021,23/01/2021,10518
18/09/2021,24/01/2021,4848
18/09/2021,25/01/2021,14323
18/09/2021,26/01/2021,14623
18/09/2021,27/01/2021,13345
18/09/2021,28/01/2021,12234
18/09/2021,29/01/2021,12967
18/09/2021,30/01/2021,10249
18/09/2021,31/01/2021,4778
18/09/2021,01/02/2021,13413
18/09/2021,02/02/2021,13948
18/09/2021,03/02/2021,13351
18/09/2021,04/02/2021,13306
18/09/2021,05/02/2021,13632
18/09/2021,06/02/2021,10756
18/09/2021,07/02/2021,4811
18/09/2021,08/02/2021,13883
18/09/2021,09/02/2021,14636
18/09/2021,10/02/2021,13888
18/09/2021,11/02/2021,13425
18/09/2021,12/02/2021,13130
18/09/2021,13/02/2021,9836
18/09/2021,14/02/2021,4381
18/09/2021,15/02/2021,12982
18/09/2021,16/02/2021,14079
18/09/2021,17/02/2021,14083
18/09/2021,18/02/2021,14628
18/09/2021,19/02/2021,15444
18/09/2021,20/02/2021,12646
18/09/2021,21/02/2021,5775
18/09/2021,22/02/2021,17996
18/09/2021,23/02/2021,19866
18/09/2021,24/02/2021,19919
18/09/2021,25/02/2021,19550
18/09/2021,26/02/2021,20971
18/09/2021,27/02/2021,15983
18/09/2021,28/02/2021,7071
18/09/2021,01/03/2021,22019
18/09/2021,02/03/2021,23159
18/09/2021,03/03/2021,23951
18/09/2021,04/03/2021,22820
18/09/2021,05/03/2021,24275
18/09/2021,06/03/2021,18129
18/09/2021,07/03/2021,8039
18/09/2021,08/03/2021,23963
18/09/2021,09/03/2021,26013
18/09/2021,10/03/2021,25728
18/09/2021,11/03/2021,25707
18/09/2021,12/03/2021,25326
18/09/2021,13/03/2021,20068
18/09/2021,14/03/2021,8937
18/09/2021,15/03/2021,24378
18/09/2021,16/03/2021,25901
18/09/2021,17/03/2021,24810
18/09/2021,18/03/2021,24020
18/09/2021,19/03/2021,23574
18/09/2021,20/03/2021,17893
18/09/2021,21/03/2021,8430
18/09/2021,22/03/2021,23291
18/09/2021,23/03/2021,24512
18/09/2021,24/03/2021,24192
18/09/2021,25/03/2021,23236
18/09/2021,26/03/2021,23434
18/09/2021,27/03/2021,17349
18/09/2021,28/03/2021,8206
18/09/2021,29/03/2021,22378
18/09/2021,30/03/2021,23412
18/09/2021,31/03/2021,22184
18/09/2021,01/04/2021,21644
18/09/2021,02/04/2021,20495
18/09/2021,03/04/2021,15547
18/09/2021,04/04/2021,5661
18/09/2021,05/04/2021,7250
18/09/2021,06/04/2021,18548
18/09/2021,07/04/2021,19168
18/09/2021,08/04/2021,17676
18/09/2021,09/04/2021,17312
18/09/2021,10/04/2021,14029
18/09/2021,11/04/2021,6734
18/09/2021,12/04/2021,16833
18/09/2021,13/04/2021,17306
18/09/2021,14/04/2021,16328
18/09/2021,15/04/2021,14989
18/09/2021,16/04/2021,15107
18/09/2021,17/04/2021,11436
18/09/2021,18/04/2021,5792
18/09/2021,19/04/2021,14739
18/09/2021,20/04/2021,15662
18/09/2021,21/04/2021,14797
18/09/2021,22/04/2021,14256
18/09/2021,23/04/2021,14512
18/09/2021,24/04/2021,12033
18/09/2021,25/04/2021,5255
18/09/2021,26/04/2021,13663
18/09/2021,27/04/2021,14422
18/09/2021,28/04/2021,13755
18/09/2021,29/04/2021,12424
18/09/2021,30/04/2021,12912
18/09/2021,01/05/2021,6118
18/09/2021,02/05/2021,4624
18/09/2021,03/05/2021,11477
18/09/2021,04/05/2021,11403
18/09/2021,05/05/2021,10783
18/09/2021,06/05/2021,9513
18/09/2021,07/05/2021,9514
18/09/2021,08/05/2021,7411
18/09/2021,09/05/2021,3599
18/09/2021,10/05/2021,8120
18/09/2021,11/05/2021,8273
18/09/2021,12/05/2021,7502
18/09/2021,13/05/2021,6687
18/09/2021,14/05/2021,6564
18/09/2021,15/05/2021,5035
18/09/2021,16/05/2021,2160
18/09/2021,17/05/2021,5490
18/09/2021,18/05/2021,5805
18/09/2021,19/05/2021,5089
18/09/2021,20/05/2021,4401
18/09/2021,21/05/2021,4508
18/09/2021,22/05/2021,3625
18/09/2021,23/05/2021,1472
18/09/2021,24/05/2021,3962
18/09/2021,25/05/2021,4034
18/09/2021,26/05/2021,3685
18/09/2021,27/05/2021,3408
18/09/2021,28/05/2021,3406
18/09/2021,29/05/2021,2707
18/09/2021,30/05/2021,1193
18/09/2021,31/05/2021,2983
18/09/2021,01/06/2021,3170
18/09/2021,02/06/2021,1272
18/09/2021,03/06/2021,2762
18/09/2021,04/06/2021,3009
18/09/2021,05/06/2021,2107
18/09/2021,06/06/2021,980
18/09/2021,07/06/2021,2207
18/09/2021,08/06/2021,2153
18/09/2021,09/06/2021,1843
18/09/2021,10/06/2021,1800
18/09/2021,11/06/2021,1819
18/09/2021,12/06/2021,1173
18/09/2021,13/06/2021,566
18/09/2021,14/06/2021,1465
18/09/2021,15/06/2021,1324
18/09/2021,16/06/2021,1218
18/09/2021,17/06/2021,1122
18/09/2021,18/06/2021,1078
18/09/2021,19/06/2021,816
18/09/2021,20/06/2021,361
18/09/2021,21/06/2021,942
18/09/2021,22/06/2021,937
18/09/2021,23/06/2021,808
18/09/2021,24/06/2021,806
18/09/2021,25/06/2021,841
18/09/2021,26/06/2021,652
18/09/2021,27/06/2021,274
18/09/2021,28/06/2021,830
18/09/2021,29/06/2021,795
18/09/2021,30/06/2021,871
18/09/2021,01/07/2021,908
18/09/2021,02/07/2021,989
18/09/2021,03/07/2021,827
18/09/2021,04/07/2021,400
18/09/2021,05/07/2021,1131
18/09/2021,06/07/2021,1375
18/09/2021,07/07/2021,1221
18/09/2021,08/07/2021,1391
18/09/2021,09/07/2021,1491
18/09/2021,10/07/2021,1403
18/09/2021,11/07/2021,787
18/09/2021,12/07/2021,1994
18/09/2021,13/07/2021,2603
18/09/2021,14/07/2021,2615
18/09/2021,15/07/2021,3192
18/09/2021,16/07/2021,3695
18/09/2021,17/07/2021,2963
18/09/2021,18/07/2021,1751
18/09/2021,19/07/2021,4241
18/09/2021,20/07/2021,5051
18/09/2021,21/07/2021,5104
18/09/2021,22/07/2021,4951
18/09/2021,23/07/2021,5435
18/09/2021,24/07/2021,4252
18/09/2021,25/07/2021,2194
18/09/2021,26/07/2021,6312
18/09/2021,27/07/2021,6398
18/09/2021,28/07/2021,6129
18/09/2021,29/07/2021,5924
18/09/2021,30/07/2021,6178
18/09/2021,31/07/2021,4958
18/09/2021,01/08/2021,2389
18/09/2021,02/08/2021,6643
18/09/2021,03/08/2021,7092
18/09/2021,04/08/2021,7117
18/09/2021,05/08/2021,6370
18/09/2021,06/08/2021,7076
18/09/2021,07/08/2021,5079
18/09/2021,08/08/2021,2986
18/09/2021,09/08/2021,7009
18/09/2021,10/08/2021,7482
18/09/2021,11/08/2021,6998
18/09/2021,12/08/2021,7093
18/09/2021,13/08/2021,6968
18/09/2021,14/08/2021,5144
18/09/2021,15/08/2021,2342
18/09/2021,16/08/2021,6680
18/09/2021,17/08/2021,7664
18/09/2021,18/08/2021,7306
18/09/2021,19/08/2021,7102
18/09/2021,20/08/2021,7480
18/09/2021,21/08/2021,5700
18/09/2021,22/08/2021,3095
18/09/2021,23/08/2021,7768
18/09/2021,24/08/2021,7872
18/09/2021,25/08/2021,7694
18/09/2021,26/08/2021,6942
18/09/2021,27/08/2021,6981
18/09/2021,28/08/2021,5531
18/09/2021,29/08/2021,2890
18/09/2021,30/08/2021,6810
18/09/2021,31/08/2021,7026
18/09/2021,01/09/2021,6540
18/09/2021,02/09/2021,6035
18/09/2021,03/09/2021,6025
18/09/2021,04/09/2021,4595
18/09/2021,05/09/2021,2364
18/09/2021,06/09/2021,5676
18/09/2021,07/09/2021,5931
18/09/2021,08/09/2021,5357
18/09/2021,09/09/2021,4908
18/09/2021,10/09/2021,5004
18/09/2021,11/09/2021,3863
18/09/2021,12/09/2021,1779
18/09/2021,13/09/2021,4477
18/09/2021,14/09/2021,4381
18/09/2021,15/09/2021,3425
18/09/2021,16/09/2021,2173
18/09/2021,17/09/2021,815
18/09/2021,18/09/2021,<5
18/09/2021,,2548
